,_id,name,category,description,latitude,longitude,founded_year,total_money_raised,raised_amount,currency,address,zip_code,city
1615,52cdef7c4bab8bd675298376,Grooveshark,web,Streaming music service,29.6502461,-82.3230981,2006.0,$4.44M,4441814.0,USD,201 SE 2nd Ave Ste. 209,32601,Gainesville
1617,52cdef7c4bab8bd675298378,Direct Hit,search,Search Technology,28.0854206,-80.6475007,1998.0,$26M,26000000.0,USD,1680 West Hibiscus Boulevard,32901,Melbourne
1618,52cdef7c4bab8bd675298379,Pentaho,analytics,Powerful Analytics Made Easy,,,2004.0,$72M,71995394.0,USD,Citadel International Suite 340,32822,Orlando
1619,52cdef7c4bab8bd675298379,Pentaho,analytics,Powerful Analytics Made Easy,,,2004.0,$72M,71995394.0,USD,"201 Mission St., Suite 2375",94105,San Francisco
1627,52cdef7c4bab8bd67529837e,Redux,games_video,Real-time Entertainment Discovery,37.87168,-122.269494,2007.0,$8.11M,8110454.0,USD,2054 University Avenue,94704,Berkeley
1629,52cdef7c4bab8bd675298382,Evernote,software,Remember everything.,37.386774,-121.987661,2004.0,$251M,250500000.0,USD,305 Walnut St,94063,Redwood City
1634,52cdef7c4bab8bd67529838c,HipLogic,mobile,Mobile Application Platform,37.5541073,-121.9756765,2005.0,$11.5M,11500000.0,USD,39300 Civic Center Dr,94538,Fremont
1635,52cdef7c4bab8bd67529838b,Raptr,games_video,Social Gaming Community,37.40384,-122.07808,2007.0,$27M,27000000.0,USD,701 N Shoreline Blvd,94043,Mountain View
1639,52cdef7c4bab8bd675298397,Ad Infuse,advertising,Advertising for Mobile video,37.793375,-122.404571,2005.0,$17.6M,17600000.0,USD,"550 Kearny Street, Suite 630",94108,San Francisco
1640,52cdef7c4bab8bd675298396,GoldSpot Media,advertising,Mobile Video and Rich Media Advertising,37.384206,-121.992805,2006.0,$17.1M,17050000.0,USD,530 Lakeside Dr. #110,94085,Sunnyvale
1641,52cdef7c4bab8bd675298399,iOpener,games_video,,50.791481,6.066681,,€10.1M,10100000.0,EUR,RoermonderstraÃŸe 199,52072,Aachen
1642,52cdef7c4bab8bd675298398,Inform Technologies,web,,40.744639,-73.983963,2004.0,$29.3M,29330000.0,USD,44 East 30th Street,10016,New York
1643,52cdef7c4bab8bd67529839a,EVO Media Group,finance,,47.613896,-122.3413,2007.0,$1.5M,1500000.0,,2101 4th Ave,98121,Seattle
1646,52cdef7c4bab8bd67529838d,Intuit,software,business & financial mgmt. solutions,37.428373,-122.097604,1983.0,$6.7M,6700000.0,USD,2632 Marine Way,94043,Mountain View
1647,52cdef7c4bab8bd67529838d,Intuit,software,business & financial mgmt. solutions,32.957695,-117.158245,1983.0,$6.7M,6700000.0,USD,7535 Torrey Santa Fe Road,92129,San Diego
1648,52cdef7c4bab8bd67529839d,Covario,enterprise,Marketing Analytics,32.912063,-117.114827,2006.0,$16M,16000000.0,USD,3611 Valley Centre Drive,92130,San Diego
1653,52cdef7c4bab8bd67529839e,SendMe,mobile,Mobile Content ,37.787126,-122.39783,2006.0,$34.5M,34500000.0,USD,585 Howard Street,94105,San Francisco
1654,52cdef7c4bab8bd6752983a3,Kluster,web,Project Collaboration Tool,40.723652,-73.985281,2008.0,$1M,1000000.0,USD,3rd St & Ave A,10016,New York
1658,52cdef7c4bab8bd6752983a5,Blog Talk Radio,web,Podcast and web radio site,40.757929,-73.985506,2006.0,$6.54M,6536608.0,USD,,,New York
1663,52cdef7c4bab8bd6752983a1,Inuk Networks,games_video,IPTV,,,,$18.6M,18560000.0,,"Enterprise House, Navigation Park",,Abercynon
1669,52cdef7c4bab8bd6752983ac,Opera Software,software,Browser Software,59.928267,10.754932,1995.0,$13.2M,13168035.0,USD,Waldemar Thranes gate 98,NO-0175,Oslo
1670,52cdef7c4bab8bd6752983ac,Opera Software,software,Browser Software,,,1995.0,$13.2M,13168035.0,USD,P.O. Box 2648 St Hanshaugen,NO-0131,Oslo
1671,52cdef7c4bab8bd6752983ac,Opera Software,software,Browser Software,,,1995.0,$13.2M,13168035.0,USD,S:t Larsgatan 12,SE-582 24,Linköping
1672,52cdef7c4bab8bd6752983ac,Opera Software,software,Browser Software,,,1995.0,$13.2M,13168035.0,USD,Kyrkogatan 4,SE-411 15,Göteborg
1673,52cdef7c4bab8bd6752983ac,Opera Software,software,Browser Software,,,1995.0,$13.2M,13168035.0,USD,700 E. El Camino Real,94040,Mountain View
1674,52cdef7c4bab8bd6752983ac,Opera Software,software,Browser Software,,,1995.0,$13.2M,13168035.0,USD,4241 Jutland Dr.,92117,San Diego
1675,52cdef7c4bab8bd6752983ac,Opera Software,software,Browser Software,,,1995.0,$13.2M,13168035.0,USD,ORIX Meguro bldg 10F,153-0063,Tokyo
1676,52cdef7c4bab8bd6752983ac,Opera Software,software,Browser Software,,,1995.0,$13.2M,13168035.0,USD,"Rm.0932/33/35, Tower C, Chaowai SOHO",100020,Beijing
1677,52cdef7c4bab8bd6752983ac,Opera Software,software,Browser Software,,,1995.0,$13.2M,13168035.0,USD,"Suite 519, City Air Terminal, 159-6",,Seoul
1678,52cdef7c4bab8bd6752983ac,Opera Software,software,Browser Software,,,1995.0,$13.2M,13168035.0,USD,"3rd Floor, Tower F",160101,Chandigarh
1679,52cdef7c4bab8bd6752983ac,Opera Software,software,Browser Software,,,1995.0,$13.2M,13168035.0,USD,Al. Niepodległości 69,02-626,Warsaw
1680,52cdef7c4bab8bd6752983ac,Opera Software,software,Browser Software,,,1995.0,$13.2M,13168035.0,USD,ul. Szewska 8,50-122,Wrocław
1681,52cdef7c4bab8bd6752983ac,Opera Software,software,Browser Software,,,1995.0,$13.2M,13168035.0,USD,"5F., No. 285, Sec. 4, Zhongxiao E. Rd.",106,Taipei
1682,52cdef7c4bab8bd6752983b2,Tiny Pictures,mobile,Camera Phone Picture sharing,37.781002,-122.406912,2005.0,$11.2M,11200000.0,USD,454 Natoma Street,94103,San Francisco
1688,52cdef7c4bab8bd6752983ba,MessageOne,,,30.405197,-97.745673,,$10M,10000000.0,USD,11044 Research Blvd,78759,Austin
1690,52cdef7c4bab8bd6752983be,Issuu,web,digital publishing platform and discover,37.4784804,-122.1514101,2006.0,$6.25M,6250000.0,USD,261 Hamilton Avenue,94301,Palo Alto
1692,52cdef7c4bab8bd675298383,Y Combinator,finance,Startup incubator,37.38687,-122.067979,2005.0,$10.3M,10250000.0,USD,320 Pioneer Way,94041,Mountain View
1693,52cdef7c4bab8bd675298383,Y Combinator,finance,Startup incubator,,,2005.0,$10.3M,10250000.0,USD,,,San Francisco
1695,52cdef7c4bab8bd6752983bc,Flurry,advertising,Mobile Analytics and Advertising,37.783046,-122.394067,2005.0,$63.3M,63255000.0,USD,360 3rd Street,94107,San Francisco
1696,52cdef7c4bab8bd6752983bc,Flurry,advertising,Mobile Analytics and Advertising,,,2005.0,$63.3M,63255000.0,USD,915 Broadway,10010,New York
1697,52cdef7c4bab8bd6752983bc,Flurry,advertising,Mobile Analytics and Advertising,,,2005.0,$63.3M,63255000.0,USD,18 Soho Square,W1D 3QL,London
1698,52cdef7c4bab8bd6752983bc,Flurry,advertising,Mobile Analytics and Advertising,,,2005.0,$63.3M,63255000.0,USD,402 Crystal Paradise,400049,Mumbai
1705,52cdef7c4bab8bd6752983c7,SugarSync,web,Data Sync and Online Backup,37.54763,-122.307887,2004.0,$61M,61000000.0,USD,1810 Gateway Drive,94404,San Mateo
1706,52cdef7c4bab8bd6752983c2,Howcast,photo_video,,40.646166,-73.889492,2008.0,$11M,11000000.0,USD,518 Broadway 2nd Floor,10012,New York City
1708,52cdef7c4bab8bd6752983cc,Phorm,advertising,Web Advertiser,,,2002.0,$89M,89000000.0,USD,2nd Floor Liberty House,,London
1709,52cdef7c4bab8bd6752983cd,BillShrink,web,Product and service recomendations,37.503147,-122.211435,2008.0,$9M,9000000.0,USD,601 Marshall St.,94063,Redwood City
1710,52cdef7c4bab8bd6752983ca,ePals,web,Online Education Community,38.95424,-77.416331,1996.0,$56.3M,56309183.0,USD,13625-A Dulles Technology Drive,20171,Herndon
1711,52cdef7c4bab8bd6752983c4,NewACT,mobile,,,,,$6.5M,6500000.0,USD,,,Yokne'am
1713,52cdef7c4bab8bd6752983cf,Teneros,messaging,Data continuity Software,37.389022,-122.062778,2004.0,$92.5M,92500000.0,USD,321 East Evelyn Avenue,94041,Mountain View
1718,52cdef7c4bab8bd6752983d4,Outbrain,web,Content discovery platform,40.757929,-73.985506,2006.0,$99M,99000000.0,USD,116 E. 16th Street,10003,New York City
1719,52cdef7c4bab8bd6752983d4,Outbrain,web,Content discovery platform,,,2006.0,$99M,99000000.0,USD,6 Arieh Regev St. Sappir,42504,Netanya
1720,52cdef7c4bab8bd6752983d6,FanDuel,sports,Social Gaming Company,,,2007.0,$16.2M,16200000.0,,10th floor,NY 10003,New York
1721,52cdef7c4bab8bd6752983d6,FanDuel,sports,Social Gaming Company,,,2007.0,$16.2M,16200000.0,,"Level 2 Techcube,",EH9 1PL,Edinburgh
1723,52cdef7c4bab8bd6752983dc,Kazeon,enterprise,Legal Software,37.431769,-122.099577,2003.0,$41M,41000000.0,USD,1161 San Antonio Road,94303,Mountain View
1725,52cdef7c4bab8bd6752983db,Evri,news,Personalized News Reader,47.620716,-122.347533,2007.0,$11.8M,11849203.0,USD,71 Columbia,,Seattle
1726,52cdef7c4bab8bd6752983db,Evri,news,Personalized News Reader,,,2007.0,$11.8M,11849203.0,USD,88 1st St.,94105,San Francisco
1728,52cdef7c4bab8bd6752983da,DivX,software,Video codec,32.880882,-117.203309,,$35M,35000000.0,USD,4780 Eastgate Mall,92121,San Diego
1732,52cdef7c4bab8bd6752983e1,Mochila,advertising,Content syndication platform,40.711982,-74.008622,2001.0,$9.01M,9005120.0,USD,"225 Broadway, Ste. 1805",10007,New York
1737,52cdef7c4bab8bd6752983ea,YaData,advertising,Analytic Software,,,2005.0,$4.3M,4300000.0,USD,10 Yehudit Blvd,67016,Tel Aviv
1738,52cdef7c4bab8bd6752983e4,Yodlee,ecommerce,Online finance applications,37.538603,-122.251539,1999.0,$124M,124309780.0,USD,"3600 Bridge Parkway, Suite 200",94065,Redwood City
1739,52cdef7c4bab8bd6752983e4,Yodlee,ecommerce,Online finance applications,,,1999.0,$124M,124309780.0,USD,100 Pall Mall,SW1Y 5HP,London
1740,52cdef7c4bab8bd6752983e4,Yodlee,ecommerce,Online finance applications,,,1999.0,$124M,124309780.0,USD,"1st Floor, Mercury (2B) Block",560 103,Bangalore
1741,52cdef7c4bab8bd6752983ec,MoFuse,mobile,Building mobile Website,41.826956,-71.408718,2007.0,$1.83M,1825000.0,USD,,,Providence
1747,52cdef7c4bab8bd6752983f3,OLX,web,international online classifieds,40.8587524,-73.7258199,2006.0,$28.5M,28500000.0,USD,1 Half Moon Ln,11050-1210,New York
1750,52cdef7c4bab8bd6752983f6,Quintura,search,Visual-based search engine,,,2005.0,$6M,6000000.0,,"Academician Silin street 7, office 45",141300,"Sergiev Posad, Moscow Region"
1754,52cdef7c4bab8bd6752983fd,Panther Express,games_video,content delivery solutions provider,,,2005.0,$21.8M,21750000.0,USD,"40 W. 20th Street, 6th Floor",10011,New York
1763,52cdef7c4bab8bd675298404,XO Group,web,Lifestage media & technology company,40.720824,-74.00007,1996.0,$19.6M,19600000.0,USD,"462 Broadway, Floor 6",10013,New York
1764,52cdef7c4bab8bd675298408,ModiFace,analytics,Virtual Makeover And Mobile App Creation,43.666953,-79.388279,2007.0,$4.25M,4250000.0,USD,77 Bloor Street West Unit 1107,M5S 1M2,Toronto
1768,52cdef7c4bab8bd67529840b,Right Media,advertising,Digital Advertisng Exchange,40.74632,-73.982607,2003.0,$45M,45000000.0,USD,45 West 18th Street,10011,New York
1773,52cdef7c4bab8bd675298409,Bleacher Report,sports,,37.776467,-122.395792,2007.0,$40.5M,40500000.0,USD,"San Francisco, USA 153 Kearny Street, 2nd Floor",94107,San Francisco
1780,52cdef7c4bab8bd67529841e,Central Desktop,public_relations,Cloud-based collaboration solution,34.148374,-118.121822,2005.0,$7M,7000000.0,USD,129 N Hill Ave #202,91106,Pasadena
1782,52cdef7c4bab8bd67529841f,SafeNet,security,,39.467752,-76.23537,1983.0,$139M,138899314.0,USD,4690 Millennium Drive,21017,Belcamp
1783,52cdef7c4bab8bd675298420,Ingrian Networks,security,Enterprise Data Protection,37.494171,-122.22812,,$15.4M,15400000.0,USD,350 Convention Way,94063-1405,Redwood City
1793,52cdef7c4bab8bd67529842e,Tectura,software,business technology solutions,,,2001.0,$10M,10000000.0,USD,333 Twin Dolphin Drive,94065,Redwood City
1797,52cdef7c4bab8bd675298430,Mzinga,social,Social software solutions,42.489827,-71.223359,2007.0,$42.5M,42500000.0,USD,10 Burlington Mall Road,01803,Burlington
1814,52cdef7c4bab8bd675298445,crowdSPRING,ecommerce,crowdsourced design,41.88583,-87.657354,2007.0,$3M,3000000.0,USD,1200 W. Lake St,60607,Chicago
1815,52cdef7c4bab8bd675298441,Phreesia,software,patient check-in software,40.739794,-73.985878,2005.0,$42.7M,42650000.0,USD,110 E. 23rd Street,10010,New York
1816,52cdef7c4bab8bd675298443,Boonty,games_video,,40.717248,-74.002662,2001.0,$10M,10000000.0,USD,54 Franklin Street,10013,New York
1818,52cdef7c4bab8bd675298444,Sportgenic,advertising,Sports media network,37.790485,-122.40094,2005.0,$11.5M,11489687.0,USD,1 Sansome st,94104,San Francisco
1820,52cdef7c4bab8bd675298448,Innofidei,hardware,fabless semiconductor company,39.905556,116.395833,2006.0,$10M,10000000.0,USD,1 Zhongguancun East Road,100084,Beijing
1822,52cdef7c4bab8bd675298447,99designs,design,Online graphic design marketplace,37.7955307,-122.4005983,2008.0,$35M,35000000.0,USD,447 Battery St.,94111,San Francisco
1823,52cdef7c4bab8bd675298447,99designs,design,Online graphic design marketplace,-37.8026587,144.9868546,2008.0,$35M,35000000.0,USD,204 Wellington St.,3065,Collingwood
1824,52cdef7c4bab8bd675298447,99designs,design,Online graphic design marketplace,52.4986199,13.4469031,2008.0,$35M,35000000.0,USD,Schlesische Str. 29-30,,Berlin
1837,52cdef7c4bab8bd675298457,Ifbyphone,software,Voice-Based Marketing Automation,42.040851,-87.750643,2005.0,$30.3M,30258268.0,USD,300 W. Adams,60606,Chicago
1838,52cdef7c4bab8bd67529845b,LiveRail,advertising,video advertising technology,37.787183,-122.397759,2008.0,$12M,12000000.0,USD,575 Market St.,94105,San Francisco
1841,52cdef7c4bab8bd675298459,Elance,web,Online Employment Platform,37.398022,-122.049143,1998.0,$94.8M,94828397.0,USD,441 Logue Avenue,94043,Mountain View
1842,52cdef7c4bab8bd67529845c,Adzilla,web,,37.674378,-122.387699,,$10.3M,10250000.0,USD,1000 Marina Boulevard,94005,Brisbane
1843,52cdef7c4bab8bd67529845d,Generate,games_video,Cross platform production & management,34.031328,-118.471463,2004.0,$8M,8000000.0,USD,1545 26th Street,90404,Santa Monica
1844,52cdef7c4bab8bd67529845d,Generate,games_video,Cross platform production & management,40.7570972,-73.969821,2004.0,$8M,8000000.0,USD,845 3rd Avenue,10022,New York
1845,52cdef7c4bab8bd675298461,Paxfire,,,38.988367,-77.421054,2003.0,$2.2M,2200000.0,USD,45665 Willow Pond Plaza,20164,Sterling
1846,52cdef7c4bab8bd675298460,OpenDNS,security,Cloud Based Internet Security Provider,37.789268,-122.395184,2005.0,$16.3M,16260000.0,USD,145 Bluxome,94107,San Francisco
1852,52cdef7c4bab8bd675298463,Kareo,software,Medical SaaS,33.676444,-117.8587,2004.0,$51.4M,51399999.0,USD,3353 Michelson,92612,Irvine
1870,52cdef7c4bab8bd675298477,Innovid,advertising,Interactive Video Ad delivery platform,40.722655,-73.99873,2007.0,$27.6M,27600000.0,USD,584 Broadway,10012,New York
1871,52cdef7c4bab8bd675298477,Innovid,advertising,Interactive Video Ad delivery platform,,,2007.0,$27.6M,27600000.0,USD,3 Shoham St.,67014,Ramat Gan
1878,52cdef7c4bab8bd675298482,Footnote,web,Online document archives,40.3310529,-111.7276347,2006.0,$10M,10000000.0,USD,355 South 520 West,84042,Lindon
1879,52cdef7c4bab8bd675298485,Radialpoint,software,Internet Security and Support Services,45.5075577,-73.5696547,1997.0,$98M,98000000.0,USD,2050 Bleury,H3A 2J5,Montreal
1880,52cdef7c4bab8bd675298484,Coveo,enterprise,Enterprise search solutions,37.446078,-122.167506,2005.0,$34.7M,34700000.0,USD,945 Lakeview Parkway,60061,Vernon Hills
1881,52cdef7c4bab8bd675298484,Coveo,enterprise,Enterprise search solutions,,,2005.0,$34.7M,34700000.0,USD,2800 St-Jean-Baptistes Ave.,G2E 6J5,QuÃ©bec
1885,52cdef7c4bab8bd675298489,Satmetrix,software,Customer Experience Management Software,37.55818,-122.276454,1997.0,$1M,1000000.0,USD,1100 Park Place,94403,San Mateo
1886,52cdef7c4bab8bd675298489,Satmetrix,software,Customer Experience Management Software,,,1997.0,$1M,1000000.0,USD,1001 Avenue of the Americas,10018,New York
1887,52cdef7c4bab8bd675298489,Satmetrix,software,Customer Experience Management Software,,,1997.0,$1M,1000000.0,USD,"4th Floor, Lyric House",W14 OQL,London
1888,52cdef7c4bab8bd675298489,Satmetrix,software,Customer Experience Management Software,,,1997.0,$1M,1000000.0,USD,"G1, Thejaswini, Technopark Campus",695581,
1889,52cdef7c4bab8bd675298489,Satmetrix,software,Customer Experience Management Software,,,1997.0,$1M,1000000.0,USD,"Ground Floor, Wing B, (Incubation Centre)","Varthur Hobli, Bangalore â€“ 87","Marathalli ORR, Deverabeesanahalli,"
1890,52cdef7c4bab8bd675298489,Satmetrix,software,Customer Experience Management Software,,,1997.0,$1M,1000000.0,USD,1180 W Peachtree Street,30309,Atlanta
1891,52cdef7c4bab8bd675298488,Vovici,enterprise,Survey software company,38.983393,-77.434128,2006.0,$16.3M,16300000.0,,"45365 Vintage Park Plaza, Suite 250",20166,Dulles
1892,52cdef7c4bab8bd675298488,Vovici,enterprise,Survey software company,51.4140631,-0.3016459,2006.0,$16.3M,16300000.0,,12 â€“ 50 Kingsgate Road,Surrey KT2 5AA,Kingston Upon Thames
1899,52cdef7c4bab8bd675298492,reQall,,,,,2007.0,$2.5M,2500000.0,USD,View Point H.No.8-2-293/82/L/208/A,500 034,Hyderabad
1911,52cdef7c4bab8bd675298499,PacketFront,software,Broadband Routers,59.332788,18.064488,2001.0,€26M,26000000.0,EUR,,,Stockholm
1914,52cdef7c4bab8bd67529849e,Tripology,web,,40.746883,-73.983969,2006.0,$1.25M,1250000.0,USD,160 Madison Avenue,10016,New York
1919,52cdef7c4bab8bd6752984a5,PI Corporation,network_hosting,Personal Data Cloud Storage,47.602416,-122.332614,2003.0,$9.4M,9400000.0,USD,615 2nd Avenue Suite 280,98104,Seattle
1920,52cdef7c4bab8bd67529849f,Skimlinks,advertising,Smart Content Monetization.,51.522727,-0.084462,2006.0,$7.02M,7020000.0,USD,100 City Road,EC1Y2BP,London
1921,52cdef7c4bab8bd67529849f,Skimlinks,advertising,Smart Content Monetization.,,,2006.0,$7.02M,7020000.0,USD,"1 Market St., Ste 500",94105,San Francisco
1928,52cdef7c4bab8bd6752984b2,Mfuse,,,,,,$6.49M,6490000.0,USD,3rd Floor Mitre House,W1B 4JN,London
1931,52cdef7c4bab8bd6752984b0,Giant Realm,web,Media Hosting,40.7566658,-73.9827553,2007.0,$5.5M,5500000.0,USD,"1156 6th Ave,",10036,New York
1935,52cdef7c4bab8bd6752984ac,The FeedRoom,public_relations,web video and digital asset management,40.723614,-74.007948,1999.0,$69.3M,69300000.0,USD,205 Hudson Street,10013,New York
1936,52cdef7c4bab8bd6752984ac,The FeedRoom,public_relations,web video and digital asset management,37.946779,-122.511888,1999.0,$69.3M,69300000.0,USD,1100 Larkspur Landing Circle,94939,Larkspur
1937,52cdef7c4bab8bd6752984ac,The FeedRoom,public_relations,web video and digital asset management,42.2875076,-71.5856082,1999.0,$69.3M,69300000.0,USD,One Research Drive,01581,Westborough
1949,52cdef7c4bab8bd6752984c0,AirTight Networks,security,wireless security,37.387226,-122.049945,2002.0,$46.8M,46750000.0,USD,339 N. Bernardo Avenue,94043,Mountain View
1950,52cdef7c4bab8bd6752984c1,WiSpry,semiconductor,Integrated circuits,,,2002.0,$62.8M,62799999.0,USD,20 Fairbanks,92618,Irvine
1951,52cdef7c4bab8bd6752984c5,Platform Solutions,hardware,Open Mainframe computers,,,1999.0,$37M,37000000.0,USD,501 Macara Avenue,94085,Sunnyvale
1953,52cdef7c4bab8bd6752984c6,SpectraSensors,enterprise,laser based analyzers,,,1999.0,$26M,26000000.0,USD,11027 Arrow Route,91730,Rancho Cucamonga
1954,52cdef7c4bab8bd6752984c7,Vidient,software,recognition and video analytics software,,,2003.0,$12M,12000000.0,USD,4000 Burton Drive,95054,Santa Clara
1956,52cdef7c4bab8bd6752984c8,Visto,mobile,Mobile tasks,37.518539,-122.254275,1996.0,$156M,156000000.0,USD,430 N. Mary Ave,94085,Sunnyvale
1960,52cdef7c4bab8bd6752984cc,LiveOps,public_relations,cloud contact center customer service,37.323668,-122.004204,2000.0,$51M,51000000.0,USD,5425 Stevens Creek Blvd.,95051,Santa Clara
1964,52cdef7c4bab8bd6752984d2,Janrain,web,User Management Platform,45.484413,-122.675838,2005.0,$51.8M,51750000.0,USD,519 SW 3rd AVE,97204,Portland
1968,52cdef7c4bab8bd6752984db,Polaris Wireless,mobile,Wireless location solutions,37.397528,-122.05892,1999.0,$10M,10000000.0,USD,301 North Whisman Road,94043,Mountain View
1969,52cdef7c4bab8bd6752984de,Imperva,software,Risk Management Software,,,2002.0,$37M,37000000.0,USD,3400 Bridge Pkwy Ste 200,94065-1195,Redwood City
1970,52cdef7c4bab8bd6752984e1,Sabrix,software,Transaction Tax Management,,,2002.0,$13M,13000000.0,USD,5665 SW Meadows Rd,97035,Lake Oswego
1971,52cdef7c4bab8bd6752984e0,Posit Science,biotech,,,,2002.0,$11.8M,11786375.0,USD,77 Geary St,94108,San Francisco
1972,52cdef7c4bab8bd6752984e2,AccountNow,web,,37.769922,-122.001446,2003.0,$34.1M,34072000.0,USD,,94583,San Ramon
1974,52cdef7c4bab8bd6752984e5,EveryScape,web,3d Photomap recreations,,,2002.0,$17.5M,17500000.0,USD,65 Chapel St,02458,Newton
1975,52cdef7c4bab8bd6752984e7,TalkShoe,web,,40.616311,-80.059548,2005.0,$1.13M,1130000.0,USD,12300 Perry Hwy. Ste. 306,15090,Wexford
1982,52cdef7c4bab8bd6752984e9,Workday,enterprise,"human resources, financial management",37.694202,-121.921532,2005.0,$175M,175000000.0,USD,6230 Stoneridge Mall Road,94588,Pleasanton
1984,52cdef7c4bab8bd6752984f0,CompanyLoop,network_hosting,networking service,37.394456,-122.078531,,$5M,5000000.0,USD,"148 Castro Street,",94041,Mountain View
1985,52cdef7c4bab8bd6752984ee,Skyhook Wireless,web,,,,2003.0,$16.8M,16800000.0,USD,"34 Farnsworth St., 5th Floor",02210,Boston
